withdrawal_point_id,name,type,lat,lon,city,bank_name,complaint_id,chain_depth,recency_decay,degree_centrality_global,community_size,local_betweenness,community_num_complaints,amount_lost,hour_of_day,bank_match,global_geo_density,community_geo_density,label
131,"Axis Bank Branch, Lake View, Chennai",Branch,13.0103,80.2928,Chennai,Axis Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,6.7630539716302565,0.4547141119905524,0
132,"Bank of Baroda ATM, Station Road, Chennai",ATM,13.13,80.2231,Chennai,Bank of Baroda,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,1,3.2159632306785593,6.326855737898583e-05,0
133,"Bank of Baroda ATM, Airport Road, Chennai",ATM,13.1988,80.3385,Chennai,Bank of Baroda,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,1,0.002220394503684952,1.1213302591749698e-07,0
134,"ICICI Bank Branch, Fort Area, Chennai",Branch,13.0516,80.2721,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,1.6412744906736785,0.12338602664935708,0
135,"ICICI Bank ATM, Industrial Estate, Chennai",ATM,13.0635,80.2683,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,1.5940509726106937,0.042232122788696994,0
136,"Axis Bank ATM, Fort Area, Chennai",ATM,13.1767,80.261,Chennai,Axis Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,0.2234058577542883,9.463723712128934e-07,0
137,"HDFC Bank Branch, Market Yard, Chennai",Branch,13.1388,80.3824,Chennai,HDFC Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,0.09805125258571501,0.00038586885214014977,0
138,"ICICI Bank Branch, Junction, Chennai",Branch,13.0672,80.3261,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,3.2525952516765524,0.7924373439490682,0
139,"ICICI Bank ATM, Industrial Estate, Chennai",ATM,13.0216,80.375,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,0.886169908894169,0.041299496624860876,0
140,"ICICI Bank Branch, Ring Road, Chennai",Branch,13.1428,80.2875,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,0.20884013361977413,0.023948950195588896,0
141,"Bank of Baroda Branch, Old Town, Chennai",Branch,12.9696,80.3549,Chennai,Bank of Baroda,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,1,0.6649824877068466,0.5219867946728551,0
142,"HDFC Bank Branch, Ring Road, Chennai",Branch,13.0479,80.2127,Chennai,HDFC Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,0.8930801853826925,0.7922196245176086,0
143,"ICICI Bank ATM, Sector 12, Chennai",ATM,12.9651,80.3782,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,0.043464753021070904,0.0410530924729708,0
144,"State Bank of India ATM, Lake View, Chennai",ATM,13.0602,80.2839,Chennai,State Bank of India,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,1.4114784924824877,0.10506309058663617,0
145,"HDFC Bank Branch, Fort Area, Chennai",Branch,13.1335,80.2583,Chennai,HDFC Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,1.6938265319469288,0.001703211719313471,0
146,"State Bank of India ATM, Civil Lines, Chennai",ATM,13.0159,80.3167,Chennai,State Bank of India,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,6.308734819607814,0.5196185938785994,0
147,"ICICI Bank ATM, Junction, Chennai",ATM,13.0955,80.2332,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,5.710498423389266,0.015474697929403345,0
148,"Bank of Baroda ATM, Old Town, Chennai",ATM,13.1314,80.2157,Chennai,Bank of Baroda,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,1,2.8571858786731386,6.604264787673235e-05,0
149,"ICICI Bank ATM, Station Road, Chennai",ATM,13.1358,80.2264,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,3.0732505113950035,1.3127811183642018e-05,0
150,"Bank of Baroda ATM, Ring Road, Chennai",ATM,13.0146,80.2669,Chennai,Bank of Baroda,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,1,6.031235808651827,1.0012868998557216,0
151,"Bank of Baroda ATM, Station Road, Chennai",ATM,13.1625,80.2218,Chennai,Bank of Baroda,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,1,3.2143319285487615,9.83094070868584e-09,0
152,"ICICI Bank ATM, Civil Lines, Chennai",ATM,12.9661,80.2789,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,1.6902364856064285,0.029906442765397362,0
153,"ICICI Bank ATM, MG Road, Chennai",ATM,13.0955,80.3181,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,3.8516032959360778,3.0000009316308485,1
154,"HDFC Bank Branch, Station Road, Chennai",Branch,13.1722,80.2885,Chennai,HDFC Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,0.012974369587343725,9.347227041605323e-05,0
155,"Axis Bank Branch, Junction, Chennai",Branch,13.0445,80.3824,Chennai,Axis Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,2.012310985896164,0.0009320612535103027,0
156,"ICICI Bank Branch, Station Road, Chennai",Branch,13.16,80.2469,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,1.2129056560912572,2.868785039144797e-06,0
157,"State Bank of India ATM, Market Yard, Chennai",ATM,12.9985,80.2858,Chennai,State Bank of India,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,6.172637998363744,0.45571199761743597,0
158,"ICICI Bank ATM, Ring Road, Chennai",ATM,12.9911,80.3342,Chennai,ICICI Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,4.9326332466311795,2.0005535516305306,0
159,"Punjab National Bank ATM, Airport Road, Chennai",ATM,13.0881,80.2588,Chennai,Punjab National Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,4.699676867540887,0.01740720961426997,0
160,"Axis Bank ATM, Industrial Estate, Chennai",ATM,13.1039,80.2536,Chennai,Axis Bank,11,3,0.1669022074493737,0.007820646506777894,11,0.06666666666666667,7,362818.33,10,0,6.655893880077377,0.006419682607334303,0
1,"Bank of Baroda ATM, MG Road, Bengaluru",ATM,13.0296,77.5334,Bengaluru,Bank of Baroda,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.01823621191504504,0.016977328776321264,0
2,"HDFC Bank ATM, Fort Area, Bengaluru",ATM,13.0294,77.6055,Bengaluru,HDFC Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,1,0.8736409960274722,0.3325469853375378,0
3,"Punjab National Bank Branch, MG Road, Bengaluru",Branch,12.8588,77.5271,Bengaluru,Punjab National Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,2.5248770910962604,8.303722901886101e-07,0
4,"Punjab National Bank ATM, Sector 12, Bengaluru",ATM,12.8993,77.6306,Bengaluru,Punjab National Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.4129716898857442,0.13139349646386947,0
5,"Punjab National Bank Branch, Ring Road, Bengaluru",Branch,12.9594,77.5414,Bengaluru,Punjab National Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,1.969147784476018,1.0265847817311178,0
6,"State Bank of India ATM, Lake View, Bengaluru",ATM,12.953,77.5413,Bengaluru,State Bank of India,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,2.078323868330327,1.070454155920512,0
7,"HDFC Bank ATM, Station Road, Bengaluru",ATM,12.8739,77.4978,Bengaluru,HDFC Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,1,1.7170465626971931,7.954680858898897e-06,0
8,"ICICI Bank ATM, Airport Road, Bengaluru",ATM,12.862,77.5849,Bengaluru,ICICI Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.6843645611312392,0.00010916641977192544,0
9,"State Bank of India Branch, Station Road, Bengaluru",Branch,12.9841,77.6737,Bengaluru,State Bank of India,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,3.137521812196624,0.11232899813429875,0
10,"Punjab National Bank ATM, Bus Stand, Bengaluru",ATM,12.8977,77.4913,Bengaluru,Punjab National Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.6986158387296402,0.0020702663253005953,0
11,"Bank of Baroda ATM, Airport Road, Bengaluru",ATM,12.9211,77.4938,Bengaluru,Bank of Baroda,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,1.153552923576619,0.1360016309921244,0
12,"HDFC Bank ATM, Tech Park, Bengaluru",ATM,12.9183,77.6272,Bengaluru,HDFC Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,1,1.8003077334763196,0.5998182658401685,0
13,"ICICI Bank ATM, Old Town, Bengaluru",ATM,12.9369,77.6354,Bengaluru,ICICI Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,1.672240679423505,0.5536474369630588,0
14,"Bank of Baroda ATM, Bus Stand, Bengaluru",ATM,13.004,77.6028,Bengaluru,Bank of Baroda,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.1750289493701306,0.006399210516329724,0
15,"HDFC Bank ATM, Junction, Bengaluru",ATM,12.9427,77.7121,Bengaluru,HDFC Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,1,0.07741516924184265,0.0008324902319487616,0
16,"Bank of Baroda ATM, Fort Area, Bengaluru",ATM,12.9294,77.659,Bengaluru,Bank of Baroda,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.23375957226147928,0.06415939772524805,0
17,"State Bank of India ATM, Industrial Estate, Bengaluru",ATM,12.8593,77.5503,Bengaluru,State Bank of India,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,4.054413539937667,1.5800506644436226e-06,0
18,"ICICI Bank ATM, Ring Road, Bengaluru",ATM,13.0708,77.6107,Bengaluru,ICICI Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,6.655061809498697,4.150469820981758,0
19,"Bank of Baroda ATM, Ring Road, Bengaluru",ATM,13.0089,77.5696,Bengaluru,Bank of Baroda,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.0218503755977733,0.01754412622203372,0
20,"Bank of Baroda Branch, Market Yard, Bengaluru",Branch,12.9152,77.5338,Bengaluru,Bank of Baroda,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.32389234610175094,0.10483404214862732,0
21,"Punjab National Bank ATM, Lake View, Bengaluru",ATM,12.9919,77.6901,Bengaluru,Punjab National Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,2.3433781646286627,0.49578484925013505,0
22,"Axis Bank ATM, Ring Road, Bengaluru",ATM,13.091,77.5078,Bengaluru,Axis Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,2.000263872048043,1.0002611838398736,0
23,"Axis Bank ATM, Airport Road, Bengaluru",ATM,12.8629,77.5009,Bengaluru,Axis Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,2.1137149680577827,4.4947589666419936e-07,0
24,"Bank of Baroda ATM, Airport Road, Bengaluru",ATM,13.0149,77.6177,Bengaluru,Bank of Baroda,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.9882693423907871,0.03279907067488044,0
25,"Axis Bank Branch, Bus Stand, Bengaluru",Branch,13.0907,77.6016,Bengaluru,Axis Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,3.9810660385019774,2.0202656299453037,0
26,"Punjab National Bank ATM, Fort Area, Bengaluru",ATM,13.0246,77.6382,Bengaluru,Punjab National Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,2.1130090303517925,0.051068427371534754,0
27,"Punjab National Bank ATM, Airport Road, Bengaluru",ATM,13.0054,77.5014,Bengaluru,Punjab National Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.40729266757123733,0.4058779527559112,0
28,"Axis Bank ATM, Junction, Bengaluru",ATM,12.8524,77.6479,Bengaluru,Axis Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,1.1029630782307318,0.09828454104938052,0
29,"Bank of Baroda ATM, Sector 12, Bengaluru",ATM,13.0345,77.5964,Bengaluru,Bank of Baroda,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.9054260919070428,0.5723316497197213,0
30,"State Bank of India ATM, Industrial Estate, Bengaluru",ATM,13.0049,77.6208,Bengaluru,State Bank of India,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.7370879283890418,0.004976477374877203,0
31,"HDFC Bank ATM, Airport Road, Bengaluru",ATM,12.8904,77.7034,Bengaluru,HDFC Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,1,4.238229433313676,0.23706308935139392,0
32,"Punjab National Bank ATM, Bus Stand, Bengaluru",ATM,12.9294,77.4793,Bengaluru,Punjab National Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,0.981489767863116,0.3186743844593753,0
33,"ICICI Bank ATM, Ring Road, Bengaluru",ATM,12.8655,77.6853,Bengaluru,ICICI Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,2.046525656175945,1.0000007732068832,0
34,"State Bank of India ATM, Lake View, Bengaluru",ATM,12.9682,77.4912,Bengaluru,State Bank of India,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,4.067261417340999,4.017575273945121,0
35,"Punjab National Bank ATM, Market Yard, Bengaluru",ATM,13.0099,77.7018,Bengaluru,Punjab National Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,1.3404083859318967,1.000000068866964,0
36,"HDFC Bank ATM, Sector 12, Bengaluru",ATM,13.061,77.5762,Bengaluru,HDFC Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,1,2.0035801771233945,1.6021396339371943,0
37,"HDFC Bank ATM, Lake View, Bengaluru",ATM,12.9264,77.7134,Bengaluru,HDFC Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,1,0.46876688081352114,0.0010341341457723373,0
38,"Bank of Baroda ATM, Junction, Bengaluru",ATM,13.0675,77.583,Bengaluru,Bank of Baroda,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,0,3.053918099349645,2.1521038354995365,0
39,"HDFC Bank ATM, Station Road, Bengaluru",ATM,12.9327,77.6158,Bengaluru,HDFC Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,1,3.000693037844348,1.0001538333057,1
40,"HDFC Bank ATM, MG Road, Bengaluru",ATM,12.8686,77.6261,Bengaluru,HDFC Bank,390,1,1.0,0.014598540145985401,17,0.05,14,38794.74,10,1,0.3428941482626341,0.007219914215263253,0
41,"HDFC Bank ATM, Central Plaza, Mumbai",ATM,18.9635,72.837,Mumbai,HDFC Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,0.7168822546315836,0.0012113724454271303,0
42,"Punjab National Bank ATM, Civil Lines, Mumbai",ATM,19.1166,72.8091,Mumbai,Punjab National Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,3.7885153474083633,1.0003752619437127,0
43,"HDFC Bank Branch, Ring Road, Mumbai",Branch,19.1443,72.9515,Mumbai,HDFC Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,6.216726465051251,0.8310552354772229,0
44,"HDFC Bank ATM, Station Road, Mumbai",ATM,19.1142,72.8427,Mumbai,HDFC Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,7.605851498916995,0.20874839182838517,0
45,"Axis Bank Branch, Industrial Estate, Mumbai",Branch,19.131,72.9193,Mumbai,Axis Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,8.111113695086578,0.06477435096182121,0
46,"Bank of Baroda ATM, MG Road, Mumbai",ATM,19.0526,72.8391,Mumbai,Bank of Baroda,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,1.1000610508750934,0.07600655895090354,0
47,"State Bank of India ATM, Ring Road, Mumbai",ATM,19.0017,72.8654,Mumbai,State Bank of India,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,1,0.04494831455221744,0.005273502377265748,0
48,"Axis Bank ATM, Civil Lines, Mumbai",ATM,19.067,72.9676,Mumbai,Axis Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,0.5814097148936956,1.4162023309371517e-08,0
49,"State Bank of India Branch, Airport Road, Mumbai",Branch,19.1627,72.8898,Mumbai,State Bank of India,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,1,1.6187512341717245,0.04853301695646521,0
50,"State Bank of India ATM, Station Road, Mumbai",ATM,19.1783,72.9614,Mumbai,State Bank of India,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,1,10.805609413435203,3.5276385422359002,0
51,"HDFC Bank Branch, Junction, Mumbai",Branch,19.0715,72.9652,Mumbai,HDFC Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,0.3356578314930344,7.372141640086177e-08,0
52,"State Bank of India ATM, Tech Park, Mumbai",ATM,18.9565,72.8514,Mumbai,State Bank of India,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,1,1.0011009782331526,7.301626500524071e-05,0
53,"Axis Bank ATM, Tech Park, Mumbai",ATM,19.1232,72.933,Mumbai,Axis Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,6.865748299248134,0.03953948333563326,0
54,"Punjab National Bank Branch, Market Yard, Mumbai",Branch,19.0016,72.8099,Mumbai,Punjab National Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,1.2655423864814674,0.5674490093181428,0
55,"State Bank of India ATM, Lake View, Mumbai",ATM,19.0313,72.7697,Mumbai,State Bank of India,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,1,4.9440697644550475,3.8628389034590653,1
56,"Axis Bank ATM, MG Road, Mumbai",ATM,19.1866,72.7769,Mumbai,Axis Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,12.197618589384952,3.000123022395312,0
57,"HDFC Bank ATM, Bus Stand, Mumbai",ATM,18.9723,72.9645,Mumbai,HDFC Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,2.026042466927086,3.9115189796945926e-17,0
58,"Axis Bank ATM, Central Plaza, Mumbai",ATM,19.0927,72.8966,Mumbai,Axis Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,7.337103115178841,1.3158374657538715e-05,0
59,"State Bank of India ATM, Tech Park, Mumbai",ATM,19.1138,72.8934,Mumbai,State Bank of India,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,1,9.582183762917476,0.00026105588709342617,0
60,"ICICI Bank ATM, Ring Road, Mumbai",ATM,19.1167,72.8331,Mumbai,ICICI Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,7.336657205457724,0.4517072563769758,0
61,"ICICI Bank Branch, Market Yard, Mumbai",Branch,19.1172,72.8297,Mumbai,ICICI Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,6.969764460564075,0.5565445646703133,0
62,"ICICI Bank ATM, MG Road, Mumbai",ATM,19.066,72.9973,Mumbai,ICICI Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,0.3086542196914413,4.857950378963119e-10,0
63,"State Bank of India ATM, Sector 12, Mumbai",ATM,19.0072,72.8213,Mumbai,State Bank of India,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,1,0.7917168590052998,0.5564471725422897,0
64,"ICICI Bank ATM, Central Plaza, Mumbai",ATM,19.0146,72.8261,Mumbai,ICICI Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,0.7596510586229602,0.5953314619751421,0
65,"Axis Bank ATM, Bus Stand, Mumbai",ATM,19.1921,72.9514,Mumbai,Axis Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,7.5951444684054605,3.4896629224141664,0
66,"Punjab National Bank ATM, Fort Area, Mumbai",ATM,19.1521,72.8296,Mumbai,Punjab National Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,1.8807834818094498,0.09021113893989098,0
67,"Bank of Baroda ATM, Central Plaza, Mumbai",ATM,18.9882,72.7854,Mumbai,Bank of Baroda,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,2.2923811739083457,0.25154268419648385,0
68,"State Bank of India ATM, Civil Lines, Mumbai",ATM,19.0236,72.8083,Mumbai,State Bank of India,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,1,1.7123215590265595,1.3824727094473357,0
69,"ICICI Bank ATM, Fort Area, Mumbai",ATM,19.1082,72.8211,Mumbai,ICICI Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,5.241443395075914,0.7351341425387007,0
70,"Axis Bank ATM, Central Plaza, Mumbai",ATM,19.174,72.7699,Mumbai,Axis Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,10.318047954571435,2.194648379964826,0
71,"Bank of Baroda Branch, Industrial Estate, Mumbai",Branch,19.0224,72.7586,Mumbai,Bank of Baroda,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,4.139800438082228,3.271842838018143,0
72,"HDFC Bank ATM, Market Yard, Mumbai",ATM,19.1339,72.8901,Mumbai,HDFC Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,7.96854188931707,0.0037148792968033023,0
73,"Axis Bank ATM, Station Road, Mumbai",ATM,18.9741,72.9696,Mumbai,Axis Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,1.9588606557221637,5.528503292405978e-18,0
74,"HDFC Bank ATM, Industrial Estate, Mumbai",ATM,19.0446,72.8903,Mumbai,HDFC Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,0.1587458255978546,4.689605181715505e-05,0
75,"Axis Bank ATM, MG Road, Mumbai",ATM,19.03,72.9735,Mumbai,Axis Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,5.010420837211539,3.56023147401075e-15,0
76,"State Bank of India ATM, Ring Road, Mumbai",ATM,19.1197,72.9178,Mumbai,State Bank of India,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,1,9.521833491702955,0.009242506616184977,0
77,"ICICI Bank Branch, Bus Stand, Mumbai",Branch,19.1359,72.9799,Mumbai,ICICI Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,3.128546695991821,0.06400008889912907,0
78,"HDFC Bank ATM, Airport Road, Mumbai",ATM,19.1506,72.9692,Mumbai,HDFC Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,7.157594096178165,0.7283326307734092,0
79,"State Bank of India ATM, Lake View, Mumbai",ATM,19.1779,72.9455,Mumbai,State Bank of India,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,1,10.010827828953149,5.000000000000021,0
80,"Axis Bank ATM, Civil Lines, Mumbai",ATM,18.9942,72.926,Mumbai,Axis Bank,187,3,0.20469176842417075,0.009906152241918665,23,0.04148629148629149,16,274158.79,11,0,0.1534763877272644,1.2815160893712123e-09,0
121,"State Bank of India ATM, Fort Area, Chennai",ATM,13.0656,80.3587,Chennai,State Bank of India,704,2,0.06267941327232103,0.006777893639207508,13,0.030303030303030304,9,413562.19,13,0,1.1713745150484547,4.3884535458778387e-07,0
122,"HDFC Bank ATM, Civil Lines, Chennai",ATM,13.0537,80.2015,Chennai,HDFC Bank,704,2,0.06267941327232103,0.006777893639207508,13,0.030303030303030304,9,413562.19,13,0,1.1132767788684899,0.0019629095341173034,0
123,"ICICI Bank ATM, Airport Road, Chennai",ATM,13.1738,80.2175,Chennai,ICICI Bank,704,2,0.06267941327232103,0.006777893639207508,13,0.030303030303030304,9,413562.19,13,1,2.709550257367428,1.049632175653593,0
124,"Axis Bank ATM, Industrial Estate, Chennai",ATM,12.9824,80.1554,Chennai,Axis Bank,704,2,0.06267941327232103,0.006777893639207508,13,0.030303030303030304,9,413562.19,13,0,0.42534591450145687,9.755324558218257e-12,0
125,"Punjab National Bank ATM, Old Town, Chennai",ATM,13.0165,80.1672,Chennai,Punjab National Bank,704,2,0.06267941327232103,0.006777893639207508,13,0.030303030303030304,9,413562.19,13,0,3.025855236627334,1.339027014553985e-09,0
126,"Bank of Baroda ATM, Airport Road, Chennai",ATM,12.9701,80.21,Chennai,Bank of Baroda,704,2,0.06267941327232103,0.006777893639207508,13,0.030303030303030304,9,413562.19,13,0,2.0103509211566877,6.26224827269129e-05,0
127,"State Bank of India ATM, Ring Road, Chennai",ATM,12.993,80.3114,Chennai,State Bank of India,704,2,0.06267941327232103,0.006777893639207508,13,0.030303030303030304,9,413562.19,13,0,7.819501705227484,0.3647967495695606,0
128,"Punjab National Bank ATM, Junction, Chennai",ATM,13.1306,80.3348,Chennai,Punjab National Bank,704,2,0.06267941327232103,0.006777893639207508,13,0.030303030303030304,9,413562.19,13,0,3.302392043977492,0.00010539189284333004,1
129,"HDFC Bank ATM, Airport Road, Chennai",ATM,13.1593,80.3822,Chennai,HDFC Bank,704,2,0.06267941327232103,0.006777893639207508,13,0.030303030303030304,9,413562.19,13,0,0.0312146852151298,1.2919914982793933e-12,0
130,"State Bank of India ATM, Central Plaza, Chennai",ATM,13.0376,80.3133,Chennai,State Bank of India,704,2,0.06267941327232103,0.006777893639207508,13,0.030303030303030304,9,413562.19,13,0,4.157663565095897,0.031074332744057725,0
131,"Axis Bank Branch, Lake View, Chennai",Branch,13.0103,80.2928,Chennai,Axis Bank,704,2,0.06267941327232103,0.006777893639207508,13,0.030303030303030304,9,413562.19,13,0,6.764373539329939,0.7504392715815612,0
